Georgia,Union,Solar,13,"$2,758,329.67"
Georgia,Upson,Energy Efficiency,1,"$26,554.27"
Georgia,Walker,Energy Efficiency,14,"$251,521.45"
Georgia,Walker,Solar,3,"$65,533.62"
Georgia,Walton,Energy Efficiency,11,"$76,752.14"
Georgia,Walton,Renewable Biomass,10,"$174,611.46"
Georgia,Walton,Solar,3,"$155,859.00"
Georgia,Ware,Energy Efficiency,2,"$22,315.00"
Georgia,Ware,Renewable Biomass,1,"$135,473.00"
Georgia,Warren,Renewable Biomass,2,"$163,477.00"
Georgia,Washington,Energy Efficiency,1,"$8,449.75"
Georgia,Wayne,Energy Efficiency,1,"$19,245.00"
Georgia,Wayne,Solar,2,"$23,715.00"
Georgia,Webster,Energy Efficiency,53,"$177,823.74"
Georgia,Webster,Renewable Biomass,1,"$58,315.00"
Georgia,Wheeler,Energy Efficiency,12,"$111,885.28"
Georgia,Wheeler,Renewable Biomass,7,"$515,937.00"
Georgia,White,Energy Efficiency,3,"$19,903.61"
Georgia,Whitfield,Energy Efficiency,7,"$192,355.25"
Georgia,Whitfield,Solar,1,"$41,400.00"
Georgia,Wilcox,Energy Efficiency,36,"$351,995.81"
Georgia,Wilcox,Renewable Biomass,2,"$234,923.00"
Georgia,Wilkes,Energy Efficiency,5,"$76,808.74"
Georgia,Wilkes,Renewable Biomass,4,"$617,121.00"
Georgia,Wilkinson,Energy Efficiency,3,"$55,723.00"
Georgia,Wilkinson,Geothermal,1,"$18,938.00"
Georgia,Wilkinson,Renewable Biomass,15,"$1,855,561.49"
Georgia,Worth,Energy Efficiency,76,"$333,523.27"
Guam,,Energy Efficiency,3,"$485,243.00"
Guam,,Other,1,"$18,284.24"
Guam,,Solar,12,"$1,007,028.51"
Hawaii,Hawaii,Anaerobic Digester,1,"$10,000.00"
Hawaii,Hawaii,Energy Efficiency,38,"$238,627.04"
Hawaii,Hawaii,Hydroelectric,1,"$450,000.00"
Hawaii,Hawaii,Renewable Biomass,1,"$7,164,834.00"
Hawaii,Hawaii,Solar,35,"$4,766,593.34"
Hawaii,Honolulu,Energy Efficiency,6,"$9,427.16"
Hawaii,Honolulu,Other,1,"$43,352.41"
Hawaii,Honolulu,Renewable Biomass,6,"$8,859,881.00"
Hawaii,Honolulu,Solar,12,"$1,116,467.00"
Hawaii,Kauai,Energy Efficiency,13,"$4,829,278.51"
Hawaii,Kauai,Renewable Biomass,2,"$73,248,000.00"
Hawaii,Kauai,Solar,7,"$110,522,489.00"
Hawaii,Maui,Energy Efficiency,31,"$80,479.94"
Hawaii,Maui,Renewable Biomass,10,"$433,741.36"
Hawaii,Maui,Solar,29,"$2,438,310.76"
Idaho,Ada,Anaerobic Digester,6,"$9,598.95"
Idaho,Ada,Energy Efficiency,19,"$1,179,266.60"
Idaho,Ada,Geothermal,1,"$12,000.00"
Idaho,Ada,Hydroelectric,2,"$140,902.00"
Idaho,Ada,Other,1,"$99,800.22"
Idaho,Ada,Renewable Biomass,2,"$660,000.00"
Idaho,Ada,Solar,7,"$88,924.00"
Idaho,Ada,Wind,1,"$19,750.00"
Idaho,Bannock,Energy Efficiency,13,"$22,466.11"
Idaho,Bannock,Renewable Biomass,2,"$500,000.00"
Idaho,Bannock,Solar,1,"$13,287.00"
Idaho,Bear Lake,Energy Efficiency,11,"$7,064.76"
Idaho,Benewah,Energy Efficiency,2,$989.70
Idaho,Benewah,Renewable Biomass,5,"$342,744.00"
Idaho,Bingham,Energy Efficiency,28,"$238,562.00"
Idaho,Blaine,Energy Efficiency,8,"$58,183.97"
Idaho,Blaine,Hydroelectric,1,"$24,750.00"
Idaho,Blaine,Other,1,"$22,500.00"
Idaho,Blaine,Solar,2,"$25,037.00"
Idaho,Boise,Geothermal,1,"$37,232.00"
Idaho,Boise,Solar,3,"$32,785.00"
Idaho,Bonner,Energy Efficiency,3,"$36,586.00"
Idaho,Bonner,Geothermal,1,"$11,276.00"
Idaho,Bonner,Renewable Biomass,1,"$36,004.00"
Idaho,Bonner,Solar,1,"$16,868.00"
Idaho,Bonneville,Energy Efficiency,16,"$188,364.66"
Idaho,Bonneville,Hydrogen,1,"$16,057.81"
Idaho,Bonneville,Solar,1,"$195,780.00"
Idaho,Boundary,Energy Efficiency,1,"$2,249.08"
Idaho,Boundary,Renewable Biomass,9,"$957,927.54"
Idaho,Butte,Energy Efficiency,19,"$55,649.18"
Idaho,Camas,Energy Efficiency,2,"$1,522.54"
Idaho,Canyon,Energy Efficiency,71,"$77,944.00"
Idaho,Canyon,Renewable Biomass,1,"$12,464.00"
Idaho,Canyon,Solar,6,"$161,857.00"
Idaho,Caribou,Energy Efficiency,16,"$45,928.59"
Idaho,Caribou,Other,1,"$5,971.25"
Idaho,Caribou,Solar,1,"$11,202.00"
Idaho,Cassia,Energy Efficiency,36,"$294,236.57"
Idaho,Cassia,Geothermal,1,"$116,402.00"
Idaho,Cassia,Solar,1,"$19,962.00"
Idaho,Cassia,Wind,1,"$10,000.00"
Idaho,Clark,Energy Efficiency,2,"$21,208.85"
Idaho,Clearwater,Renewable Biomass,2,"$160,000.00"
Idaho,Custer,Energy Efficiency,7,"$6,358.24"
Idaho,Custer,Hydroelectric,2,"$258,762.00"
Idaho,Custer,Renewable Biomass,1,"$23,750.00"
Idaho,Custer,Solar,3,"$45,989.71"
Idaho,Elmore,Energy Efficiency,21,"$277,157.75"
Idaho,Elmore,Other,1,"$199,863.00"
Idaho,Elmore,Solar,2,"$28,225.00"
Idaho,Franklin,Energy Efficiency,14,"$27,616.42"
Idaho,Franklin,Hydroelectric,1,"$12,500.00"
Idaho,Franklin,Solar,3,"$25,534.81"
Idaho,Fremont,Energy Efficiency,7,"$93,399.61"
Idaho,Fremont,Other,1,"$58,463.19"
Idaho,Gem,Energy Efficiency,25,"$162,224.26"
Idaho,Gem,Renewable Biomass,3,"$292,090.87"
Idaho,Gem,Solar,1,"$12,169.00"
Idaho,Gooding,Anaerobic Digester,8,"$61,900.45"
Idaho,Gooding,Energy Efficiency,15,"$44,383.83"
Idaho,Gooding,Hydroelectric,1,"$5,000.00"
Idaho,Gooding,Solar,5,"$162,876.00"
Idaho,Gooding,Wind,1,"$19,250.00"
Idaho,Idaho,Renewable Biomass,10,"$55,358.07"
Idaho,Jefferson,Energy Efficiency,98,"$1,268,273.36"
Idaho,Jerome,Anaerobic Digester,8,"$561,194.61"
Idaho,Jerome,Energy Efficiency,9,"$81,787.16"
Idaho,Jerome,Hydroelectric,1,"$452,415.00"
Idaho,Jerome,Solar,4,"$81,619.50"
Idaho,Kootenai,Energy Efficiency,14,"$1,387,358.21"
Idaho,Kootenai,Renewable Biomass,16,"$1,469,244.17"
Idaho,Kootenai,Solar,1,"$6,765.00"
Idaho,Kootenai,Wind,1,"$5,440.00"
Idaho,Latah,Energy Efficiency,1,"$3,248.50"
Idaho,Latah,Renewable Biomass,27,"$4,603,744.62"
Idaho,Latah,Solar,1,"$22,911.97"
Idaho,Lemhi,Energy Efficiency,14,"$25,640.03"
Idaho,Lemhi,Hydroelectric,2,"$90,092.00"
Idaho,Lemhi,Other,1,"$31,885.00"
Idaho,Lemhi,Renewable Biomass,8,"$2,690.00"
Idaho,Lemhi,Solar,2,"$16,118.00"
Idaho,Lincoln,Energy Efficiency,26,"$230,591.65"
Idaho,Lincoln,Hydroelectric,1,"$377,000.00"
Idaho,Lincoln,Solar,2,"$65,596.00"
Idaho,Madison,Energy Efficiency,11,"$704,028.19"
Idaho,Madison,Solar,4,"$93,104.00"
Idaho,Minidoka,Energy Efficiency,20,"$84,119.00"
Idaho,Minidoka,Solar,2,"$59,754.00"
Idaho,Nez Perce,Energy Efficiency,1,"$2,274.19"
Idaho,Nez Perce,Renewable Biomass,1,"$50,625.00"
Idaho,Oneida,Energy Efficiency,17,"$11,265.45"
Idaho,Owyhee,Energy Efficiency,43,"$40,218.13"
Idaho,Owyhee,Solar,2,"$98,330.00"
Idaho,Owyhee,Wind,2,"$67,776.00"
Idaho,Payette,Energy Efficiency,34,"$28,937.71"
Idaho,Payette,Solar,4,"$51,762.00"
Idaho,Power,Energy Efficiency,2,"$2,281.72"
Idaho,Power,Other,1,"$22,500.00"
Idaho,Power,Renewable Biomass,2,"$12,583.29"
Idaho,Power,Solar,1,"$19,934.00"
Idaho,Shoshone,Energy Efficiency,1,"$4,915.48"
Idaho,Teton,Energy Efficiency,1,"$1,993.44"
Idaho,Twin Falls,Anaerobic Digester,5,"$4,724.04"
Idaho,Twin Falls,Energy Efficiency,103,"$1,047,763.21"
Idaho,Twin Falls,Hydroelectric,1,"$6,341.00"
Idaho,Twin Falls,Solar,10,"$209,852.00"
Idaho,Twin Falls,Wind,2,"$70,000.00"
Idaho,Valley,Energy Efficiency,10,"$18,706.08"
Idaho,Valley,Solar,6,"$48,716.56"
Idaho,Washington,Energy Efficiency,16,"$17,404.74"
Idaho,Washington,Solar,3,"$82,143.00"
Illinois,Adams,Energy Efficiency,7,"$437,738.84"
Illinois,Adams,Solar,1,"$9,960.00"
Illinois,Alexander,Energy Efficiency,1,"$1,924.19"
Illinois,Bond,Energy Efficiency,7,"$259,306.00"
Illinois,Bond,Solar,3,"$25,701.00"
Illinois,Boone,Energy Efficiency,1,"$9,608.00"
Illinois,Brown,Wind,1,"$450,000.00"
Illinois,Bureau,Energy Efficiency,17,"$941,462.00"
Illinois,Bureau,Renewable Biomass,2,$551.49
Illinois,Bureau,Solar,2,"$42,500.00"
Illinois,Bureau,Wind,1,"$495,373.00"
Illinois,Carroll,Energy Efficiency,24,"$716,047.00"
Illinois,Champaign,Energy Efficiency,1,"$49,650.00"
Illinois,Champaign,Other,1,"$12,091.00"
Illinois,Champaign,Renewable Biomass,4,"$2,234,150.00"
Illinois,Champaign,Solar,3,"$36,096.00"
Illinois,Christian,Energy Efficiency,3,"$287,023.00"
Illinois,Christian,Solar,1,"$15,007.00"
Illinois,Christian,Wind,1,"$24,904.00"
Illinois,Clay,Energy Efficiency,3,"$154,855.00"
Illinois,Clay,Solar,2,"$22,400.00"
Illinois,Clinton,Energy Efficiency,5,"$114,387.00"
Illinois,Clinton,Solar,9,"$162,281.00"
Illinois,Coles,Energy Efficiency,2,"$40,000.00"
Illinois,Coles,Solar,2,"$49,819.00"
Illinois,Cook,Energy Efficiency,1,"$16,858.00"
Illinois,Cook,Renewable Biomass,4,"$1,670,329.34"
Illinois,Cook,Solar,1,"$3,000,000.00"
Illinois,Crawford,Energy Efficiency,4,"$223,754.00"
Illinois,Crawford,Renewable Biomass,2,"$377,984.00"
Illinois,Cumberland,Energy Efficiency,1,"$52,146.00"
Illinois,Cumberland,Solar,1,"$6,800.00"
Illinois,De Witt,Solar,1,"$11,413.00"
Illinois,DeKalb,Energy Efficiency,14,"$652,843.00"
Illinois,DeKalb,Solar,1,"$20,000.00"
Illinois,Douglas,Energy Efficiency,1,"$40,000.00"
Illinois,DuPage,Renewable Biomass,2,"$1,245,135.78"
Illinois,Effingham,Energy Efficiency,9,"$144,150.00"
Illinois,Effingham,Wind,1,"$16,304.00"
Illinois,Fayette,Energy Efficiency,3,"$95,307.00"
Illinois,Ford,Energy Efficiency,6,"$330,967.00"
Illinois,Ford,Renewable Biomass,1,"$236,271.60"
Illinois,Franklin,Energy Efficiency,1,"$37,709.00"
Illinois,Fulton,Energy Efficiency,1,"$18,499.00"
Illinois,Gallatin,Energy Efficiency,5,"$81,730.37"
Illinois,Grundy,Energy Efficiency,4,"$299,234.00"
Illinois,Hancock,Energy Efficiency,7,"$385,891.97"
Illinois,Henry,Energy Efficiency,18,"$681,384.43"
Illinois,Henry,Solar,5,"$78,520.00"
Illinois,Iroquois,Energy Efficiency,8,"$303,783.00"
Illinois,Iroquois,Renewable Biomass,9,"$5,663,903.60"
Illinois,Jackson,Energy Efficiency,2,"$39,907.00"
Illinois,Jackson,Solar,1,"$8,697.00"
Illinois,Jasper,Energy Efficiency,7,"$226,913.00"
Illinois,Jasper,Solar,1,"$17,920.00"
Illinois,Jefferson,Energy Efficiency,3,"$66,706.00"
Illinois,Jersey,Energy Efficiency,2,"$20,509.00"
Illinois,Jo Daviess,Energy Efficiency,12,"$319,107.00"
Illinois,Jo Daviess,Other,1,"$90,000.00"
Illinois,Jo Daviess,Solar,3,"$114,371.00"
Illinois,Kane,Energy Efficiency,1,"$20,000.00"
Illinois,Kankakee,Energy Efficiency,6,"$272,049.35"
Illinois,Kankakee,Renewable Biomass,4,"$801,000.00"
Illinois,Kankakee,Solar,2,"$53,175.00"
Illinois,Kendall,Energy Efficiency,6,"$329,034.00"
Illinois,Knox,Energy Efficiency,7,"$307,403.00"
Illinois,Knox,Solar,3,"$79,730.00"
Illinois,LaSalle,Energy Efficiency,15,"$685,872.00"
Illinois,LaSalle,Geothermal,2,"$27,014.00"
Illinois,LaSalle,Renewable Biomass,2,"$408,824.32"
Illinois,Lawrence,Energy Efficiency,4,"$38,110.94"
Illinois,Lawrence,Solar,2,"$129,650.00"
Illinois,Lee,Energy Efficiency,13,"$664,843.00"
Illinois,Livingston,Energy Efficiency,9,"$390,038.19"
Illinois,Logan,Energy Efficiency,7,"$164,172.00"
Illinois,Macon,Energy Efficiency,1,"$19,964.00"
Illinois,Macon,Renewable Biomass,10,"$9,504,507.66"
Illinois,Macoupin,Energy Efficiency,3,"$126,420.00"
Illinois,Macoupin,Solar,9,"$105,689.00"
Illinois,Madison,Energy Efficiency,1,"$12,409.00"
Illinois,Madison,Renewable Biomass,6,"$2,278,786.97"
Illinois,Madison,Solar,1,"$4,000.00"
Illinois,Marion,Energy Efficiency,2,"$253,892.00"
Illinois,Marion,Solar,4,"$22,960.00"
Illinois,Marshall,Energy Efficiency,6,"$347,408.00"
Illinois,McDonough,Energy Efficiency,10,"$486,988.00"
Illinois,McHenry,Energy Efficiency,6,"$220,971.00"
Illinois,McLean,Energy Efficiency,15,"$1,061,608.00"
Illinois,McLean,Geothermal,1,"$26,593.00"
Illinois,McLean,Renewable Biomass,2,"$1,080,000.00"
Illinois,Menard,Energy Efficiency,2,"$65,888.00"
Illinois,Mercer,Energy Efficiency,4,"$233,456.00"
Illinois,Monroe,Energy Efficiency,2,"$43,706.00"
Illinois,Monroe,Solar,1,"$6,587.00"
Illinois,Montgomery,Energy Efficiency,3,"$114,791.00"
Illinois,Montgomery,Solar,7,"$78,383.00"
Illinois,Morgan,Energy Efficiency,1,"$98,290.00"
Illinois,Moultrie,Energy Efficiency,1,"$34,974.00"
Illinois,Ogle,Energy Efficiency,18,"$914,027.00"
Illinois,Ogle,Geothermal,1,"$13,554.00"
Illinois,Peoria,Energy Efficiency,8,"$474,111.00"
Illinois,Peoria,Geothermal,1,"$13,250.00"
Illinois,Peoria,Renewable Biomass,3,"$9,298,487.00"
Illinois,Perry,Energy Efficiency,1,"$18,932.00"
Illinois,Piatt,Energy Efficiency,1,"$46,413.00"
Illinois,Pike,Energy Efficiency,1,"$80,310.00"
Illinois,Pike,Geothermal,1,"$7,155.00"
Illinois,Pike,Renewable Biomass,6,"$87,859.00"
Illinois,Pulaski,Energy Efficiency,1,"$1,924.19"
Illinois,Putnam,Energy Efficiency,4,"$125,271.00"
Illinois,Putnam,Renewable Biomass,1,"$1,125,000.00"
Illinois,Randolph,Solar,1,"$74,416.00"
Illinois,Richland,Energy Efficiency,5,"$90,947.00"
Illinois,Richland,Solar,1,"$12,964.00"
Illinois,Rock Island,Energy Efficiency,9,"$313,436.00"
Illinois,Saline,Energy Efficiency,1,"$75,000.00"
Illinois,Saline,Solar,2,"$13,469.00"
Illinois,Sangamon,Energy Efficiency,5,"$168,282.00"
Illinois,Sangamon,Other,1,"$98,000.00"
Illinois,Sangamon,Solar,1,"$4,107.00"
Illinois,Sangamon,Wind,1,"$375,000.00"
Illinois,Schuyler,Energy Efficiency,2,"$129,940.00"
Illinois,Scott,Solar,1,"$414,992.00"
Illinois,Scott,Wind,2,"$1,738,544.00"
Illinois,Shelby,Energy Efficiency,2,"$67,064.00"
Illinois,St. Clair,Energy Efficiency,3,"$178,071.96"
Illinois,St. Clair,Solar,2,"$35,000.00"
Illinois,Stark,Energy Efficiency,8,"$259,087.00"
Illinois,Stephenson,Anaerobic Digester,2,"$292,393.00"
Illinois,Stephenson,Energy Efficiency,26,"$951,927.64"
Illinois,Stephenson,Renewable Biomass,7,"$1,177,975.34"
Illinois,Tazewell,Energy Efficiency,3,"$101,365.00"
Illinois,Tazewell,Geothermal,1,"$6,000.00"
Illinois,Tazewell,Renewable Biomass,2,"$59,117.35"
Illinois,Tazewell,Solar,2,"$29,887.00"
Illinois,Union,Solar,1,"$5,261.00"
Illinois,Vermilion,Energy Efficiency,3,"$392,940.00"
Illinois,Vermilion,Solar,1,"$49,937.00"
Illinois,Wabash,Energy Efficiency,4,"$69,682.00"
Illinois,Warren,Energy Efficiency,6,"$220,598.00"
Illinois,Washington,Energy Efficiency,5,"$134,970.17"
Illinois,Washington,Solar,5,"$107,493.00"
Illinois,Wayne,Energy Efficiency,2,"$31,098.00"
Illinois,Wayne,Geothermal,1,"$10,694.00"
Illinois,White,Energy Efficiency,5,"$332,224.00"
Illinois,Whiteside,Energy Efficiency,24,"$790,191.14"
Illinois,Whiteside,Geothermal,1,"$11,394.00"
Illinois,Whiteside,Renewable Biomass,1,"$4,717.00"
Illinois,Whiteside,Solar,1,"$11,750.00"
Illinois,Will,Energy Efficiency,6,"$222,220.00"
Illinois,Williamson,Other,1,"$39,826.53"
Illinois,Williamson,Renewable Biomass,2,$466.17
Illinois,Winnebago,Energy Efficiency,2,"$39,927.00"
Illinois,Woodford,Energy Efficiency,1,"$20,000.00"
Illinois,Woodford,Renewable Biomass,1,"$80,697.00"
Illinois,Woodford,Solar,1,"$6,559.00"
Indiana,Adams,Energy Efficiency,7,"$131,932.46"
Indiana,Allen,Energy Efficiency,3,"$96,187.00"
Indiana,Allen,Solar,1,"$3,949.00"
Indiana,Bartholomew,Energy Efficiency,4,"$153,418.00"
Indiana,Bartholomew,Solar,1,"$33,500.00"
Indiana,Benton,Energy Efficiency,6,"$298,492.00"
Indiana,Blackford,Energy Efficiency,2,"$90,498.00"
Indiana,Blackford,Solar,2,"$164,808.00"
Indiana,Blackford,Wind,1,"$7,287.50"
Indiana,Boone,Energy Efficiency,6,"$183,902.00"
Indiana,Brown,Solar,1,"$11,250.00"
Indiana,Carroll,Energy Efficiency,15,"$603,549.00"
Indiana,Carroll,Solar,2,"$169,550.00"
Indiana,Cass,Energy Efficiency,10,"$458,308.00"
Indiana,Cass,Renewable Biomass,1,"$5,047.00"
Indiana,Cass,Solar,2,"$17,254.00"
Indiana,Clark,Energy Efficiency,1,"$136,994.00"
Indiana,Clay,Energy Efficiency,1,"$32,121.00"
Indiana,Clay,Solar,1,"$4,400,000.00"
Indiana,Clinton,Energy Efficiency,8,"$362,924.00"
Indiana,Clinton,Solar,1,"$4,945.00"
Indiana,Daviess,Energy Efficiency,5,"$79,988.46"
Indiana,Daviess,Solar,1,"$20,000.00"
Indiana,Decatur,Energy Efficiency,8,"$187,354.00"
Indiana,Decatur,Solar,1,"$9,643.00"
Indiana,DeKalb,Solar,2,"$85,450.00"
Indiana,Delaware,Energy Efficiency,3,"$69,961.00"
Indiana,Delaware,Solar,1,"$9,988.00"
Indiana,Dubois,Energy Efficiency,3,"$65,673.00"
Indiana,Dubois,Solar,4,"$119,137.00"
Indiana,Elkhart,Energy Efficiency,10,"$366,424.41"
Indiana,Elkhart,Solar,7,"$148,136.29"
Indiana,Fayette,Energy Efficiency,3,"$71,915.00"
Indiana,Floyd,Energy Efficiency,1,"$160,621.00"
Indiana,Fountain,Energy Efficiency,4,"$284,500.00"
Indiana,Franklin,Energy Efficiency,3,"$46,520.00"
Indiana,Fulton,Energy Efficiency,7,"$288,849.00"
Indiana,Fulton,Solar,4,"$153,417.00"
Indiana,Gibson,Energy Efficiency,9,"$261,618.00"
Indiana,Gibson,Solar,5,"$153,975.00"
Indiana,Grant,Energy Efficiency,6,"$216,159.00"
Indiana,Grant,Renewable Biomass,9,"$1,588,269.42"
Indiana,Greene,Energy Efficiency,1,"$19,912.00"
Indiana,Hamilton,Energy Efficiency,4,"$147,258.00"
Indiana,Hamilton,Solar,1,"$18,360.00"
Indiana,Hancock,Energy Efficiency,3,"$81,472.00"
Indiana,Hancock,Solar,1,"$10,600.00"
Indiana,Harrison,Energy Efficiency,4,"$172,822.00"
Indiana,Hendricks,Energy Efficiency,3,"$135,487.00"
Indiana,Hendricks,Solar,2,"$50,374.00"
Indiana,Henry,Energy Efficiency,1,"$19,888.00"
Indiana,Henry,Renewable Biomass,3,"$3,440,666.70"
Indiana,Henry,Solar,1,"$48,488.00"
Indiana,Howard,Energy Efficiency,1,"$39,963.00"
Indiana,Howard,Renewable Biomass,1,"$100,000.00"
Indiana,Howard,Solar,2,"$48,914.00"
Indiana,Huntington,Energy Efficiency,3,"$198,429.00"
Indiana,Huntington,Renewable Biomass,6,"$7,344.81"
Indiana,Jackson,Energy Efficiency,3,"$47,013.20"
Indiana,Jasper,Anaerobic Digester,6,"$9,016.60"
Indiana,Jasper,Energy Efficiency,6,"$275,419.00"
Indiana,Jay,Energy Efficiency,5,"$71,106.75"
Indiana,Jay,Other,1,"$10,038.00"
Indiana,Jay,Solar,2,"$30,798.00"
Indiana,Jefferson,Energy Efficiency,2,"$24,000.00"
Indiana,Jennings,Energy Efficiency,2,"$39,999.00"
Indiana,Johnson,Energy Efficiency,1,"$19,919.00"
Indiana,Knox,Energy Efficiency,26,"$376,947.17"
Indiana,Kosciusko,Energy Efficiency,10,"$211,144.10"
Indiana,Kosciusko,Renewable Biomass,9,"$15,370,234.97"
Indiana,Kosciusko,Solar,7,"$116,413.00"
Indiana,LaGrange,Energy Efficiency,2,"$58,556.30"
Indiana,LaGrange,Renewable Biomass,1,"$3,461.00"
Indiana,LaGrange,Solar,4,"$86,753.00"
Indiana,Lake,Energy Efficiency,9,"$331,593.40"
Indiana,LaPorte,Energy Efficiency,8,"$109,316.60"
Indiana,LaPorte,Renewable Biomass,4,"$526,667.07"
Indiana,LaPorte,Solar,1,"$49,975.00"
Indiana,Lawrence,Energy Efficiency,2,"$32,324.00"
Indiana,Madison,Energy Efficiency,5,"$148,003.55"
Indiana,Madison,Solar,1,"$10,894.00"
Indiana,Marshall,Energy Efficiency,6,"$337,411.00"
Indiana,Marshall,Solar,5,"$78,813.00"
Indiana,Martin,Energy Efficiency,2,"$98,914.19"
Indiana,Miami,Energy Efficiency,4,"$136,822.34"
Indiana,Miami,Solar,1,"$10,538.00"
Indiana,Monroe,Energy Efficiency,1,$173.57
Indiana,Montgomery,Energy Efficiency,5,"$253,900.00"
Indiana,Montgomery,Renewable Biomass,1,"$20,000.00"
Indiana,Montgomery,Solar,1,"$70,200.00"
Indiana,Morgan,Energy Efficiency,3,"$242,443.00"
Indiana,Morgan,Solar,2,"$19,318.00"
Indiana,Newton,Energy Efficiency,12,"$472,909.00"
Indiana,Noble,Energy Efficiency,5,"$73,767.02"
Indiana,Noble,Solar,4,"$152,600.00"
Indiana,Ohio,Energy Efficiency,1,"$19,933.00"
Indiana,Orange,Energy Efficiency,2,"$62,993.00"
Indiana,Orange,Renewable Biomass,1,"$36,693.00"
Indiana,Owen,Geothermal,1,"$6,556.00"
Indiana,Owen,Solar,3,"$30,797.00"
Indiana,Parke,Energy Efficiency,3,"$37,711.00"
Indiana,Parke,Solar,2,"$62,993.00"
Indiana,Perry,Energy Efficiency,1,"$19,772.00"
Indiana,Porter,Energy Efficiency,7,"$125,043.00"
Indiana,Porter,Solar,1,"$18,003.00"
Indiana,Posey,Energy Efficiency,6,"$200,214.00"
Indiana,Posey,Solar,3,"$74,857.00"
Indiana,Pulaski,Energy Efficiency,7,"$431,434.00"
Indiana,Pulaski,Solar,2,"$26,435.00"
Indiana,Pulaski,Wind,1,"$15,375.00"
Indiana,Putnam,Energy Efficiency,2,"$60,382.00"
Indiana,Putnam,Geothermal,1,"$49,875.00"
Indiana,Randolph,Energy Efficiency,2,"$76,991.00"
Indiana,Randolph,Solar,2,"$38,300.00"
Indiana,Ripley,Energy Efficiency,6,"$113,416.00"
Indiana,Rush,Energy Efficiency,4,"$75,623.00"
Indiana,Rush,Solar,3,"$158,898.00"
Indiana,Scott,Energy Efficiency,1,"$13,998.00"
Indiana,Shelby,Energy Efficiency,6,"$104,071.00"
Indiana,Shelby,Other,1,"$59,154.39"
Indiana,Shelby,Renewable Biomass,9,"$885,895.37"
Indiana,Spencer,Energy Efficiency,2,"$133,857.00"
Indiana,Spencer,Solar,3,"$96,550.00"
Indiana,St. Joseph,Energy Efficiency,8,"$121,721.70"
Indiana,St. Joseph,Solar,2,"$64,974.00"
Indiana,Starke,Energy Efficiency,10,"$333,901.00"
Indiana,Starke,Solar,2,"$56,599.00"
Indiana,Steuben,Energy Efficiency,1,"$20,000.00"
Indiana,Steuben,Solar,1,"$406,236.43"
Indiana,Sullivan,Energy Efficiency,13,"$57,275.73"
Indiana,Tippecanoe,Energy Efficiency,6,"$324,391.95"
Indiana,Tippecanoe,Other,1,"$100,000.00"
Indiana,Tippecanoe,Renewable Biomass,4,"$2,190,758.00"
Indiana,Tippecanoe,Solar,1,"$17,095.00"
Indiana,Tipton,Energy Efficiency,8,"$288,742.00"
Indiana,Tipton,Solar,3,"$115,614.00"
Indiana,Union,Energy Efficiency,6,"$174,428.00"
Indiana,Vanderburgh,Energy Efficiency,3,"$163,481.31"
Indiana,Vanderburgh,Solar,2,"$69,279.00"
Indiana,Vigo,Solar,1,"$4,600,000.00"
Indiana,Wabash,Energy Efficiency,10,"$502,345.00"
Indiana,Wabash,Solar,2,"$79,864.00"
Indiana,Wabash,Wind,1,"$16,129.00"
Indiana,Warren,Energy Efficiency,8,"$601,054.04"
Indiana,Warren,Other,1,"$10,000.00"
Indiana,Warren,Renewable Biomass,2,"$4,704.47"
Indiana,Warrick,Renewable Biomass,3,"$406,063.65"
Indiana,Warrick,Solar,3,"$115,487.00"
Indiana,Washington,Energy Efficiency,21,"$345,387.73"
Indiana,Wayne,Energy Efficiency,1,"$76,016.00"
Indiana,Wayne,Solar,1,"$15,627.00"
Indiana,Wells,Energy Efficiency,7,"$262,117.00"
Indiana,Wells,Solar,2,"$119,330.00"
Indiana,White,Anaerobic Digester,14,"$1,939,115.41"
Indiana,White,Energy Efficiency,16,"$675,501.00"
Indiana,White,Solar,2,"$61,700.00"
Indiana,Whitley,Energy Efficiency,1,"$27,368.00"
Indiana,Whitley,Solar,1,"$149,750.00"
Iowa,Adair,Energy Efficiency,7,"$93,921.00"
Iowa,Adair,Wind,6,"$4,748,133.00"
Iowa,Adams,Energy Efficiency,2,"$92,546.00"
Iowa,Adams,Wind,1,"$15,831.00"
Iowa,Allamakee,Energy Efficiency,55,"$1,038,404.93"
Iowa,Allamakee,Geothermal,1,"$9,415.00"
Iowa,Allamakee,Renewable Biomass,2,"$20,213.00"
Iowa,Allamakee,Solar,2,"$30,176.00"
Iowa,Allamakee,Wind,1,"$300,000.00"
Iowa,Appanoose,Solar,1,"$13,437.00"
Iowa,Audubon,Energy Efficiency,14,"$388,283.35"
Iowa,Audubon,Wind,1,"$66,000.00"
Iowa,Benton,Energy Efficiency,26,"$850,614.66"
Iowa,Benton,Solar,3,"$37,243.00"
Iowa,Black Hawk,Energy Efficiency,58,"$2,296,828.79"
Iowa,Black Hawk,Solar,2,"$39,003.00"
Iowa,Black Hawk,Wind,8,"$1,230,836.64"
Iowa,Boone,Energy Efficiency,11,"$525,968.51"
Iowa,Boone,Geothermal,1,"$20,000.00"
Iowa,Boone,Solar,1,"$18,122.83"
Iowa,Boone,Wind,1,"$19,999.00"
Iowa,Bremer,Energy Efficiency,45,"$1,175,525.57"
Iowa,Bremer,Solar,4,"$66,000.00"
